0.75,106,19,1.4,0,2.8,-99,0,-99,-99,-99,30,202,30,0.7,0,-99,0.17,0.37,5.5,-99,1,0,500,22,-99
1.0,232,0,0.4,0,0,0,0,0,3,2,0,-99,0,0,-99,0,0,0,-99,0,0,0,0,-99,-99
1.0,485,13,58,-99,22,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,384,13,65.4,6.7,7.7,-99,0,-99,5,400,70,430,140,4,-99,-99,0.56,0.15,1,0.16,-99,-99,-99,-99,1.1
1.0,363,14,61.2,6.7,7,-99,0,-99,5,360,65,405,139,5.1,-99,0.1,0.56,0.15,1,0.16,-99,0,-99,-99,1
1.0,307,12,61,10,1.7,-99,0,-99,2,450,30,350,120,4,-99,0.15,0.35,0.2,1.8,0.3,-99,-99,2,-99,1.8
1.0,350.45,8,83,2.5,0.8,0.2,0,0,1,-99,-99,-99,-99,7.9,-99,-99,1.2,1.33,15,1.7,0.8,50,-99,4.2,-99
1.0,355.25,7.4,83,1.8,1.6,0.21,1.39,0,1,-99,-99,-99,-99,-99,-99,-99,-99,1.6,15.3,-99,0.85,51,-99,4.25,1.2
1.0,350,14,76,2.5,1,0.3,0,0,1,-99,-99,180,50,23.3,-99,-99,2.3,2.7,30,3.3,1.7,100,-99,8.3,-99
1.0,100,17,-99,-99,3.6,0.96,2.12,150,80,257,20,176,20,4.3,2.2,-99,0.46,1.06,6.6,0.43,2.7,5.3,10,-99,-99
0.78,158,17,0.2,-99,10,-99,4.56,140,118,248,4,160,16,6.1,2.12,0.02,0.31,0.86,4.6,-99,-99,0,-99,-99,-99
1.0,121.65,17.3,1.8,-99,5.83,2.44,1.42,170,111,262,22,164,-99,1.7,3.1,-99,0.43,1.24,6,0,4.24,6,9,-99,1.2
0.8,104,17,0,0,4,1.96,1.17,150,108,286,6,195,25,4.8,0.2,0.07,0.44,0.88,6.8,0.28,13,6,6,-99,0.6
1.0,141,22,0,-99,6,-99,0,70,833,131,33,128,-99,-99,-99,-99,0.03,0.1,3.1,-99,-99,0,0,-99,-99
1.0,122,22.3,-99,-99,3.6,-99,0,110,84,342,25,220,-99,3,-99,-99,-99,0.25,-99,-99,-99,-99,-99,-99,-99
0.84,97,21,-99,-99,1.3,-99,0,110,60,309,5,220,-99,3,-99,-99,-99,0.25,-99,-99,-99,0,0,-99,-99
0.72,280,17,0,0,23.1,8.41,11.57,80,75,260,7,240,22,1,-99,-99,0.62,0.27,4.9,0.42,0.87,0,-99,0.8,-99
0.5,225,18,-99,0,17,8.72,6.58,78,90,345,10,190,24,5.2,1.9,-99,0.2,0.25,4.3,0.33,1,1,0,-99,0.6
1.0,112.3,21,0,0,3.1,1.17,1.6,70,95,348,12,200,18,2.1,-99,-99,0.15,0.26,6.7,0.44,1.5,0,0,0,0.08
1.0,88,1.76,7.04,0.3,6.16,0.97,1.63,9,721,87,17,38,5.99,0,0.07,-99,0,0,0,0.01,0.15,0,52,-99,0.46
1.0,88.03,1,7.04,0.2,6.16,1.86,2.75,8,721,109,0.3,63,8,0,0.26,-99,0,0.06,0.35,0.03,0.2,0,0,-99,0.65
1.0,339.44,10,61.86,-99,7.66,4.02,3.63,-99,505,207,25,171,54.3,2.09,1.95,-99,-99,-99,-99,0.16,4.58,0,2,-99,0.16
1.0,123,3,4.1,0,10.5,-99,0,3,40,132,101,85,11,0.1,-99,0.02,0.03,0.16,0.1,0.04,-99,1,74,-99,0.3
1.0,378,2,2.5,0,40,-99,0,131,39,105,73,59,8,-99,-99,0.01,0.03,0.11,-99,0.01,-99,1,-99,-99,1.1
1.0,305.61,9,64.67,-99,2.98,1.24,1.73,-99,519,202,24,184,39,2,1.8,-99,-99,-99,-99,0.36,0.63,0,6,-99,0.27
1.0,359.5,8.32,38.3,1.6,20.3,-99,0,-99,390,140,80,130,26,2,0.9,-99,0.18,0.16,3.8,0.11,0,0,21,0.13,-99
1.0,126,4.8,23.5,0.6,2.1,0.5,0,-99,528,136,101,65,14.2,0.5,0.3,-99,0.05,0.13,0.4,0.04,0.06,0,11,0,0.5
1.0,154,4.5,22.3,1,5,1.1,3.3,-99,100,150,50,100,20,1,0.3,-99,0.1,0.15,0.4,0.05,3,1,15,0,1
1.0,147,6,20,2,5.32,0.89,4.41,-99,550,160,50,100,20,1,0.3,-99,0.05,0.15,1.2,0.07,2,1,40,0,0.5
1.0,92.03,5,6.7,0.02,5.3,-99,0,0,63,217,179,131,6,0.1,0.5,0.01,0.02,0.19,3.3,0.01,0.3,1,50,0.05,-99
1.0,227.13,2.8,57,5.7,0.2,-99,0,0,8,590,52,50,46,1.1,0.3,-99,0.06,0.08,1.8,0.15,0,0,6,0,-99
0.87,277.75,2,71,8.7,0.3,-99,0,0,10,750,68,57,59,1.7,0.3,-99,0.08,0.04,3,0.15,0,3,7,0,-99
1.0,45,2.6,7.2,2,0.6,-99,0,-99,78,435,173,70,36,3.1,-99,-99,0.2,0.1,0.8,-99,-99,33,1300,-99,2.5
1.0,445,4.38,48.2,11.58,27.7,12.73,14.87,-99,443,97,95,89,20.2,4.3,3.5,-99,0.11,0.6,-99,0.04,1.73,2.2,3.65,-99,1.81
0.55,92.3,17,0,0,2.7,0.5,1.3,42,73,300,30,180,25,0.9,0.5,-99,0.06,0.08,5,0.18,2,-99,9,-99,1.25
1.0,508.19,6.72,62.11,7.39,27.6,12.45,15.14,-99,1133,297,54,256,78.9,19.3,2.4,-99,0.17,0.13,-99,0.2,0.32,0,7.91,-99,2.02
1.0,352,6,87,0,0.1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,238.84,4.76,29.74,5.37,12.03,5.13,6.89,-99,713,204,30,243,24.7,1.07,0.38,-99,0.17,0.14,-99,0.13,13.09,0,28,-99,1.95
1.0,253.37,6,27.38,6.84,14,6.72,7.28,-99,555,198,34,193,18.3,1.3,0.31,-99,0.15,0.14,-99,0.09,12.52,0,28,-99,2.95
1.0,248.25,9,24,1.2,13.5,5.3,0,-99,463,101,54,75,15.3,1.5,0.3,-99,0.12,0.05,1.6,0.05,-99,4,228,0,3.2
0.81,21.66,1.5,3.6,1.3,0.24,0.04,0.15,0,10,322,58,33,13,0.7,0.3,-99,0.05,0.06,0.2,0.05,0,10,251,0.1,1
0.64,20,1.5,3,1.6,0.3,-99,0,-99,10,387,68,40,13,1.3,0.3,-99,0.1,0.1,0.6,0.02,0,13,73,0,-99
1.0,342.08,12,74.1,4,1.8,0.2,1,0,3,250,25,190,56,2.1,1.5,-99,0.22,0.03,5.6,0.17,0,0,0,0,-99
0.6,17.9,2.9,1.7,1.5,-99,-99,0,0,3,207,27.7,59,12.5,1.3,0.51,0.05,0.12,0.11,1.5,0.07,0,21.6,53,0,2
1.0,23.05,1.9,3.4,1,0.3,-99,0,0,236,160,19,43,15,0.7,0.3,0,0.07,0.1,0.9,0.03,0,15,47.5,0,1.5
0.8,12,2.3,0.1,2.3,0.3,-99,0,0,40,320,120,45,46,2.1,-99,-99,0.09,0.16,0.5,-99,-99,29,500,-99,-99
1.0,12,2.3,0.1,2.3,0.3,-99,0,0,46,324,126,38,46,2.2,-99,-99,0.07,0.14,0.5,-99,-99,28,816,-99,-99
0.81,18,2.52,1.2,2.3,0.3,0.03,0.2,0,81,423,126,51,58,4,0.5,0.1,0.1,0.19,1.4,0.18,0,51,942,0,2
1.0,54,6.68,13.42,7.8,8.82,3.73,5.08,-99,894,1170,118,309,174.3,7.8,0.63,-99,0.12,0.1,-99,0.1,10.59,0,24,-99,0.35
1.0,99,18,1.8,0,2.3,0.8,1.35,43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,86,12,4.6,0,2.15,0.75,1.4,39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,131,19,-99,-99,6.1,-99,0,-99,80,417,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99
1.0,112,22,0,0,2.8,0.93,1.68,69,81,320,14,-99,23,1,0.7,-99,0.1,0.15,14,0.42,0,0,0,0,0.1
1.0,121.3,4.9,16,0,2.3,0,0,21,58,118,86,63,14,0.1,0.4,-99,0.05,0.14,1,-99,0.17,-99,108,0.12,-99
1.0,100,3,19.1,-99,1.8,-99,0,-99,48,161,131,99,-99,-99,-99,-99,-99,0.16,-99,-99,0.25,-99,27,0.03,-99
1.0,453,14,5,0,42,17.3,21.16,255,738,173,23,-99,12,5.5,2.3,-99,0.18,0.85,7.1,-99,12,0,8300,0.3,-99
1.0,39,1,8,7.4,0.6,0,0,0,3,220,41,29,22,1.2,0.1,-99,0.02,0.03,0.8,0.06,0,25,1,0,0.2
0.95,34,0.7,7,2.2,0.5,0,0,0,2,190,30,26,12,0.8,0.1,-99,0.02,0.04,0.6,0.06,0,60,5,0,0.2
0.95,34,0.7,7,2.2,0.5,0,0,0,2,190,30,26,12,0.8,0.1,-99,0.02,0.04,0.6,0.06,0,60,5,0,0.2
1.0,82,7.3,-99,-99,4.2,-99,3.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,476.63,19,5.5,0,42,15.5,26.45,87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,422,8,75,3,10,0,0,80,387,139,47,109,23,1.8,-99,0.07,0.04,0.09,0.5,0.08,-99,-99,0,-99,-99
1.0,443,8,60,8,19,-99,0,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,470,6.3,68,2.2,20.9,8.6,11.3,41,600,170,92,88,23,3.2,0.5,-99,0.14,0.11,2.4,0.09,0,0,0,0,-99
1.0,459,7.5,68,3.3,19,9.7,8.2,66,-99,-99,117,-99,25,2,0.58,-99,0.1,0.08,2.1,0.08,0,0,0,0,0
1.0,432,7,74,5,14,6.73,6.63,-99,410,140,115,87,32,2,0.6,-99,0.13,0.08,2,0.06,0,0,-99,0,0
0.7,232,17.3,0,0,18.1,5.13,11.66,110,64,196,13,169,22,1.1,1,-99,0.1,0.15,6.4,0.3,0.31,2,0,0,0.3
0.55,80,15.8,0.5,0,1.9,0.33,1,62,150,230,33,260,40,0.7,0.4,-99,0.1,0.12,3.7,0.38,1,-99,0,-99,-99
0.47,93,20,0,0,1.4,0.22,0.75,150,360,266,122,300,47,1.9,3.6,-99,0.05,0.04,7.4,0.1,1,0.01,9,0.01,2.9
1.0,488.78,9.9,56.9,-99,26.2,-99,0,-99,970,263,45,-99,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,342,16,-99,-99,31,-99,0,75,86,420,12,184,-99,1.9,-99,-99,0.12,0.26,6.39,0.58,-99,-99,65,-99,0.1
1.0,340,20.5,55.8,13.6,5.5,0.38,4.1,0,27,797,140,428,122,6.5,0.8,-99,0.5,0.15,1.7,0.54,0,4,32,0,3.1
1.0,128.3,7,14.32,4.92,5.32,2.1,3.24,-99,845,1214,123,373,124.3,5.66,0.84,-99,0.02,0.1,-99,0.1,22.43,0,35,-99,0.81
1.0,1,0.01,0.07,0,0.1,0,0,0,11,3,9,8,1,0.03,0,0,0.01,0.01,0,0,0,0,0,0,0
1.0,60,1.4,13.6,-99,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,313,66,12.5,-99,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,277.63,26,23.58,24.72,9.2,1.68,5.91,-99,20,1065,62,1100,325,8.5,14.5,-99,2,0.55,9.8,4,-99,0,160,-99,11.7
1.0,244,0,0,0,0,0,0,0,2,0,0,0,0,0.1,-99,0,0,0,0,0,0,0,0,0,0
1.0,472,5,68,0,20,-99,0,131,62,57,25,85,7,0.8,-99,0.04,0.03,0.08,0.2,0.05,-99,-99,118,-99,-99
1.0,551,7.5,55,0,33.5,-99,0,-99,45,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,320,11.6,62.4,8.8,2.7,-99,0,-99,3,447,22,411,130,4.2,-99,0.06,0.3,0.1,1.5,0.3,-99,0,0,-99,0.3
1.0,359,13,61.2,5.6,7.1,-99,0,-99,8,355,79,342,129,5.8,-99,0.1,0.52,0.17,2.4,0.96,-99,-99,-99,-99,1
1.0,292,10.6,57.7,9.8,2.1,-99,0,-99,18,444,38,342,114,2.8,-99,0.12,0.43,0.18,4.8,0.56,-99,0,0,-99,0.6
0.81,11.17,2.7,0.1,3.9,-99,-99,0,-99,10,78,98,35,10,3.1,0.4,-99,0.06,0.2,0.9,0.16,0,40,1000,0,2
0.87,58,0.8,13.5,1.5,0.5,0,0,0,2,255,16,21,11,0.4,0.1,-99,0.05,0.06,0.4,0.05,0,8,20,0,0.1
1.0,62,5.3,10,7.8,0.4,0.15,0.18,0,3,190,25,-99,27,1.5,0.9,-99,0.3,0.11,3,0.1,0,18,50,0,-99
1.0,317,22,57,17,2.3,0.77,0.92,0,40,990,73,300,123,5.2,3.5,-99,0.76,0.27,5.2,0.13,0,2,42,0,1.04
0.44,78,6,13.1,5.2,0.5,0.19,0.22,0,1,340,24,122,35,1.7,0.7,-99,0.3,0.15,3,0.16,0,23,50,0,0.1
0.3,54,4.6,8.6,4.2,0.4,0.05,0.33,0,120,323,23,84,28,1.7,0.7,-99,0.17,0.09,2.8,0.06,0,24,29,0,-99
1.0,245,26.1,32.5,28,2.1,0.33,1.47,0,11,1090,100,590,190,5.5,3.5,0,0.52,0.27,26,0.37,0,4,42,0,0
1.0,256.65,11,19.77,-99,15.08,4.23,9.05,48,441,110,119,146,17.67,1.86,2.19,-99,0.22,0.19,3.77,0.13,0.84,0.77,50,0.38,-99
1.0,259,13,26.9,-99,11.9,4.01,6.66,45,646,192,171,152,18.1,1.98,1.8,-99,0.25,0.18,3.33,0.1,0.81,1.85,101,0,0.55
1.0,244.53,12,30,-99,9.31,3.2,5.17,36,490,210,119,107,22.55,2.25,2.01,-99,0.28,0.16,3.77,0.12,0.82,2.11,44.7,0,0.5
1.0,300,6.9,65.7,11.3,1,-99,0,-99,1,170,22,135,26,2.1,0.77,-99,0.18,0.09,0.6,0.11,0,0,41,-99,0.5
1.0,351,6.4,79.1,2,0.7,-99,0,-99,4,104,7,90,23,0.4,-99,0.03,0.06,0.05,3.5,0.2,0,0,0,-99,10
1.0,360,10,75.3,-99,2,-99,0,-99,3,349,20,300,80,3,-99,0.08,0.3,0.1,1.5,0.3,-99,0,0,-99,0.3
1.0,446.83,37,23.5,11.2,23.5,2.61,14.32,0,9,1660,210,600,240,6.9,3.9,-99,0.75,0.28,10.6,0.46,0,0,0,0,1.5
1.0,348,9.3,80,3.4,1.2,0.16,0.64,0,3,130,15,120,28,1.1,0.8,-99,0.09,0.06,2.3,0.15,0,0,0,0,0.3
1.0,335,43,25.3,14.3,6.7,-99,0,0,-99,2025,-99,244,286,9.1,-99,-99,0.83,0.36,2.6,-99,-99,-99,0,-99,-99
1.0,350,10.6,72,10.7,1.9,-99,0,-99,5,458,39,390,155,3,-99,0.1,0.16,0.08,5.5,0.33,-99,0,0,-99,0.2
1.0,273,11,54.1,16.8,1.5,-99,0,-99,2,439,23,362,83,3,-99,-99,0.3,0.14,1.9,0.3,-99,0,59,-99,1.8
1.0,333,9,65.2,9.2,4,-99,0,-99,1,280,19,260,100,2.3,-99,-99,0.37,0.11,2,-99,-99,0,150,-99,-99
1.0,453,37,23.5,11.9,23.5,-99,0,0,4,1870,195,553,235,12.1,-99,0.11,0.77,0.28,2.2,-99,-99,0,0.11,-99,3.3
1.0,306,11.7,60.4,11.6,2,-99,0,-99,2,290,40,392,140,3,-99,-99,0.3,0.15,4.8,0.46,-99,0,50,-99,1.6
1.0,360,6.2,82.1,0.4,0.8,0.49,0.31,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,184.35,4.5,25.4,-99,7.9,4,3.6,21,64,180,150,120,13,0.2,0.4,-99,0.05,0.18,1,0.03,0.3,1,480,-99,-99
0.83,134,21,1.5,0,5,1.85,2.65,360,87,330,8,350,21,13,6.9,-99,0.4,3,15,0.3,25,26,17595,2.2,0.17
1.0,129,21,3,0,4,2,1.61,300,93,330,10,360,20,8,4.8,-99,0.37,2.6,16.1,0.54,75,15,20000,1.2,0.4
1.0,122.93,19.7,1.2,-99,3.7,1.21,2.11,300,68,172,12,240,21,7.4,3.4,0.19,0.19,2.5,10.8,0.4,56,17,12800,0,0.4
1.0,129,19,5.3,0,3.8,1.79,1.63,370,136,330,8,250,13,5,4.8,-99,0.37,2.6,16.1,2,100,30,10560,1.2,1.5
1.0,129,20,4,0,4.2,1.37,1.92,370,93,330,10,306,20,8,4.8,0.02,0.37,2.6,16.1,0.9,75,30,3900,0.6,0.2
0.85,65,1.2,16,2.5,0.1,0.01,0.02,0,3,235,38,22,20,0.6,0.3,-99,0.05,0.05,0.5,0.11,0,3.5,25,0,-99
1.0,231,3.6,53,18.5,2,-99,0,0,87,1010,178,89,82,3,0.9,-99,0.08,0.1,0.8,0.26,0,1,11,0,-99
1.0,36,2.4,5.8,3.3,0.3,-99,0,-99,86,494,109,51,49,2.7,-99,-99,0.2,0.1,0.2,0.1,-99,93,783,-99,6
1.0,422,8,30,0,30,-99,0,71,166,84,56,177,12,0.7,-99,0.07,0.03,0.1,0.4,0.07,-99,0,0,-99,-99
1.0,113,24,0,0,1.8,0.32,0.93,500,-99,-99,17,-99,0,1.6,0.5,-99,1,1.2,6,-99,-99,20,140,2,-99
0.88,159,12.1,0.68,0,12.1,3.3,6.7,410,140,140,56,200,12,2.2,1.5,0.02,0.1,0.33,0.08,0.11,2.1,0,227,1.75,1.6
0.89,184.23,13,0.7,0,14.4,3.4,5.5,500,100,150,63,178,12,2.7,1.5,0.02,0,0.53,4.96,0.11,1.7,0,740,0.01,1.6
1.0,164.6,13.7,0.7,0,12.2,3.33,5.49,680,100,150,99,170,12,4.1,1.5,0.03,0.11,0.47,4.05,0.11,1.7,0,140,1.75,1.6
0.88,159,12.1,0.68,0,12.1,3.3,6.7,410,140,140,56,200,12,2.2,1.5,0.02,0.1,0.33,0.08,0.11,2.1,0,227,1.75,1.6
1.0,571,46,2.2,0,41.9,-99,0,2200,455,516,208,792,47,9.7,-99,0.43,0.4,1.38,0.2,0.08,-99,-99,800,-99,9.5
1.0,108.42,19.5,0,0,3.38,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,85,-99,21,-99,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,332,-99,83,-99,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,244,0.2,65,0,0,0,0,0,10,70,10,-99,-99,0.2,-99,-99,0.02,0.02,0,0,0,4,4,0,0
1.0,108,19,1.3,0,3,0.45,3.05,45,970,270,10,92,17.5,2.1,2.8,-99,0.46,0.18,3.2,0.2,0,0,0,0,0.08
1.0,241.38,30,0.1,0,13,4.25,8.24,70,1110,160,12.7,180,18,2.3,2.3,-99,0.57,0.22,6.7,0.41,0,0,0,0,0.08
1.0,374.4,43,0,0,22.4,6.49,15.67,-99,1111,153,27,157,1.57,3.35,3.04,-99,0.84,0.2,4.5,0.42,15.68,-99,-99,-99,-99
1.0,217.9,28.6,0,0,11.5,4,5.27,-99,-99,-99,23,190,-99,2.2,-99,0,0.58,0.25,6.5,-99,-99,0,-99,-99,-99
1.0,145,2,32,-99,1,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,200,-99,50,-99,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,97,3,14,-99,3.4,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,61,2.5,11,-99,0.8,-99,0,-99,34,910,97,140,130,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,23,1.2,4.2,1,0.1,0,0,0,275,148,34,24,20,1.3,-99,-99,0.07,0.04,0.3,0.03,-99,4,33,-99,0.1
1.0,27,1.6,4.4,3,0.3,-99,0,0,-99,151,50,37,-99,0.6,-99,-99,0.07,0.09,0.5,-99,-99,12,53,-99,-99
1.0,304,21.4,55,21,1.6,0.21,0.9,0,43,1030,126,430,160,6.1,4,0.09,0.6,0.2,2.5,0.42,0,3.4,0,0,2
0.91,35,2.4,6,2.9,0.2,0.07,0.29,0,2,280,56,44,26,0.9,0.2,0.01,0.08,0.11,0.5,0.28,0,19,60,0,0.1
1.0,8.5,0.4,1.6,0.1,0.1,-99,0,-99,1,110,9,7,6,-99,0.01,-99,0.02,0.01,0.1,0.04,0,38,1,0,-99
1.0,38.95,0.1,9.8,-99,0.2,-99,0,-99,9,18,2,22,-99,1.5,-99,-99,0.01,0.01,0.5,-99,0,25,35,0,1.05
1.0,12,3,-99,-99,-99,-99,0,-99,18,316,190,61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
0.71,127,15.7,0.8,0,6.8,-99,0,-99,-99,-99,17,-99,31,1,0.5,-99,0.09,0.3,9,-99,10,0,36,16,-99
1.0,62.7,3.3,4.8,0,3.5,0,0,-99,46,160,120,90,14,0.13,0,-99,0.03,0.18,0.1,0.04,-99,1,31,0.1,-99
1.0,98,2,24,0,0,0,0,0,1120,590,25,40,19,1.2,0.4,-99,0.08,0.05,1,0.13,0,0,30,0.3,1.5
0.85,54.24,1,12.1,1.5,0.54,0,0,0,4,314,32,35,27,0.6,0.1,-99,0.02,0.05,0.6,0.15,0,94,3,0,-99
1.0,515,6.7,62,-99,26.7,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1.0,352,22,0.8,0,29.2,11.3,14.91,69,965,270,13,-99,18,1.8,2.3,-99,0.65,0.15,8.8,-99,0,0,0,0,-99
0.38,91,18.3,-99,0,2,0.24,1.12,150,270,220,60,234,34,0.7,2.3,0.21,0.12,0.11,5.3,0.75,1,-99,-99,-99,1.5
0.47,94,21,0,0,1.3,0.29,0.65,150,366,260,120,300,42,2.9,4.6,-99,0.01,0.03,2.4,0.1,2,0.01,18,18,2.9
1.0,133.03,6.05,14.38,2.14,6.1,2.84,3.2,-99,414,92,164,123,30.9,2.6,1.03,-99,0.22,0.34,-99,0.1,10.23,0,206,-99,0.49
1.0,346.1,11.9,74.8,3.1,2,0.32,1.25,0,10,230,23,200,48,1.8,1.5,0.09,0.49,0.06,4.9,0.11,0,0,0,0,0
1.0,150,8.2,10,0,8.8,5.25,3.04,34,180,375,255,201,28,0.2,1.1,-99,0.06,0.41,2,0.05,0.5,1,96,0.08,-99
1.0,332,8.8,56,0,9.3,6.3,3.16,34,130,390,284,220,27,0.2,1,0.05,0.07,0.4,2,0.02,0.5,1,124,0.1,0.4
1.0,39.97,2,6.1,-99,1.01,0,0,0,0,64,110,61,10,0.01,-99,-99,0.04,0.06,0.07,0.04,0.11,2,17,0,0
1.0,66,3.5,4.5,0,3.9,2.58,1.15,12,40,180,110,95,13,0.12,0.4,-99,0.04,0.12,1.1,0.05,0.1,1.5,40,0.06,0.03
1.0,94.3,5.4,5.1,0,6,4.01,1.84,11,44,155,200,135,15,0.05,0.6,-99,0.06,0.32,1.7,0.08,0.6,5,47,0.18,0.11
1.0,36,3.4,2.2,1.2,1.5,-99,0,0,20,-99,21,48,-99,0.8,-99,-99,0.08,0.03,0.2,-99,-99,0,-99,-99,-99
1.0,33.18,3.4,4.9,0,0.1,0.06,0.04,2,52,150,130,150,12,0.1,0.3,0.17,0.04,0.17,0.8,0.04,0.3,1.4,0,0,0
1.0,65,3.3,5,0,3.7,2.2,1.27,14,50,150,121,100,12.5,0.1,0.3,-99,0.04,0.18,0.8,0.04,0.3,1.8,46,0.03,0.1
1.0,44.53,3.5,4.4,0,1.6,1.1,0.46,6,55,150,125,95,11.9,0.1,0.52,-99,0.04,0.19,0.87,0.06,0.3,0.52,19,0.02,0.04
1.0,83.2,26,38.1,0,26.3,16.5,8.3,120,440,1270,976,740,86,0.6,2.7,0.15,0.33,1.4,7.3,0.23,2,5.5,290,0.2,0.7
1.0,358,38,53,0,1,0.6,0.25,18,550,1650,1196,967,117,0.5,4.2,0.2,0.38,1.7,9.4,0.6,3,6,235,2.1,0.27
0.6,16.6,1.5,1.4,1.5,0.6,0.12,0.37,0,9,240,34,31,5.7,1,0.3,0.03,0.06,0.06,0.6,0.07,0,12,29,0,0.5
1.0,186,17,1.7,0,13.2,4.93,7.01,180,420,250,8,-99,23,3.1,2.7,-99,0.15,0.37,9,0.18,16,5,0,0,0.3
0.77,124,18,0.4,0,5.9,4.93,7.01,180,77,210,10,200,10,3.1,2.7,-99,0.15,0.37,3.6,0.18,4,2,0,0,0.3
0.55,81.38,16.5,0.5,0,1.3,0.18,0.7,60,95,230,30,260,29,0.7,0.4,-99,0.1,0.12,5.5,0.43,1,-99,0,0,-99
1.0,310,23,50.8,10.6,1.8,0.23,1.14,0,36,670,74,240,77,6.9,3.7,0.03,0.43,0.26,5.6,0.6,0,3,10,0,1.8
1.0,138.46,4,13.95,8.27,7.87,3.38,7.62,-99,914,977,107,389,166.3,5.9,0.77,-99,0.07,0.11,-99,0.11,8.94,0,34,-99,0.51
1.0,383,0,27.6,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,113,21.6,0,0,4.6,1.88,2.38,71,67,360,22,220,25,1,1.4,-99,0.1,0.19,12.5,0.5,10,0,0,0,0.13
0.64,40.15,0.7,9,1,0.4,0,0,0,3,149,12,16,18,0.4,0.12,-99,0.04,0.03,0.11,0.11,0,50,1,0,0.5
1.0,119,1,28.3,6,0.2,-99,0,-99,-99,350,7,35,33,0.5,-99,-99,0.05,0.05,0.7,-99,-99,20,60,-99,-99
1.0,129,1,31.1,6,0.1,-99,0,-99,4,330,9,34,34,0.4,-99,-99,-99,0.01,0.3,-99,-99,3,60,-99,-99
1.0,98,20,0,0,2,0.9,1.75,58,70,300,9.3,170,16,1.8,1.6,-99,0.79,0.2,4.1,0.39,2.1,5.1,0,0.01,0.01
1.0,194,19,-99,-99,13.2,-99,0,65,75,295,9,140,-99,2,-99,-99,0.16,0.23,4.3,-99,-99,0,0,-99,-99
1.0,252,14.4,-99,-99,21.6,9.3,10.4,67,74,335,12,200,12.9,2.5,3.5,-99,0.09,0.16,7.6,0.26,1,0,0,0,0.2
0.97,245,34,0.3,0,12,4.7,7.75,86,1470,230,20,180,20,3.7,2.6,-99,0.8,0.25,12,0.22,2,0,0,0,0.44
1.0,347,25,0,0,27.5,11.25,6.15,88,70,200,20,160,200,1.6,-99,-99,0.2,0.15,0.25,-99,-99,0,-99,-99,-99
0.67,86,18,0.6,0,1.3,0.27,0.84,68,80,225,20,210,26,1.1,0.8,-99,0.11,0.16,6.7,-99,3.8,0,0,0,-99
0.7,83,19,-99,-99,0.7,-99,0,-99,81,237,27,194,18,1.4,-99,-99,0.16,0.25,2.3,-99,-99,1,-99,-99,-99
1.0,348.45,12,75.8,4,1.8,0.3,0.9,0,11,230,25,180,53,1.6,1.5,-99,0.18,0.05,5.4,0.1,0,0,0,0,-99
